codice,data_rilievo,regione,provincia,comune,specie,cod_specie,sesso,lunghezza_cm,tipo_lunghezza,condizioni,tag,tag_rilascio,interazione,segnalato_da,rilevatore,struttura_rilevatore,lng,lat
CSC150715TCc4,2015-07-15,Emilia Romagna,Ravenna,Ravenna,Caretta caretta,1,ND,69.0,TOT,Morto,,,ND,Privato cittadino,Non disponibile,Guardia Costiera,12.29863,44.44001
CSC150715TCc5,2015-07-15,Emilia Romagna,Ravenna,Ravenna,Caretta caretta,1,ND,53.5,TOT,Morto,,,ND,Privato cittadino,Non disponibile,Guardia Costiera,12.29353,44.44887
CSC150714TCc3,2015-07-14,Emilia Romagna,Ravenna,Ravenna,Caretta caretta,1,ND,35.0,TOT,Morto,,,ND,Privato cittadino,Non disponibile,Guardia Costiera,12.28247,44.56116
CSC150714TCc2,2015-07-14,Abruzzo,Teramo,Alba Adriatica,Caretta caretta,1,F,35.5,CCL,Morto,,,ND,Guardia Costiera,Ludovica Di Renzo,Centro Studi Cetacei,13.93783,42.82087
CSC150714TCc1,2015-07-14,Abruzzo,Chieti,Vasto,Caretta caretta,1,ND,69.0,CCL,Morto,,,ND,Guardia Costiera,Roberto Valente,Centro Studi Cetacei,14.72202,42.10127
CSC150713TCc2,2015-07-13,Sicilia,Messina,Lipari,Caretta caretta,1,ND,60.0,TOT,Vivo,,,ND,Privato cittadino,Caracappa Santo,Istituto Zooprofilattico,14.95484,38.47102
CSC150713TCc1,2015-07-13,Marche,Macerata,Porto Recanati,Caretta caretta,1,ND,65.0,TOT,Morto,,,ND,Privato cittadino,Mingo Gioietta,ASUR,13.66416,43.43681
CSC150712TCc1,2015-07-12,Marche,Macerata,Porto Recanati,Caretta caretta,1,ND,50.0,TOT,Morto,,,ND,Privato cittadino,Sampaolesi Mauro,ASUR,13.66817,43.42878
CSC150712TCc3,2015-07-12,Marche,Macerata,Civitanova Marche,Caretta caretta,1,ND,43.0,TOT,Morto,,,ND,Privato cittadino,Catitti Maurizio,ASUR,13.74105,43.29804
CSC150712TCc2,2015-07-12,Marche,Macerata,Porto Recanati,Caretta caretta,1,ND,60.0,TOT,Morto,,,ND,Privato cittadino,Sampaolesi Mauro,ASUR,13.67609,43.41194
CSC150712TDc1,2015-07-12,Calabria,Catanzaro,Davoli,Dermochelys coriacea,3,M,170.0,CCL,Vivo,,,ND,Privato cittadino,Stefania Giglio,Centro Studi Cetacei,16.55775,38.66762
CSC150711TCc2,2015-07-11,Emilia Romagna,Ravenna,Ravenna,Caretta caretta,1,ND,50.0,TOT,Morto,,,ND,Privato cittadino,Non disponibile,Guardia Costiera,12.30274,44.43034
CSC150711TCc1,2015-07-11,Abruzzo,Chieti,Ortona,Caretta caretta,1,ND,44.0,CCL,Vivo,,CSCIT040,ND,Guardia Costiera,Chiara Profico,Centro Studi Cetacei,14.44183,42.36043
CSC150710TCc1,2015-07-10,Abruzzo,Teramo,Silvi,Caretta caretta,1,M,37.5,CCL,Morto,,,ND,Guardia Costiera,Chiara Profico,Centro Studi Cetacei,14.09971,42.57396
CSC150710TCc3,2015-07-10,Marche,Ascoli Piceno,Grottammare,Caretta caretta,1,ND,40.0,TOT,Morto,,,ND,Privato cittadino,Remo Ruffini,ASUR,13.87792,42.97314
CSC150710TCc2,2015-07-10,Emilia Romagna,Ravenna,Ravenna,Caretta caretta,1,ND,,,Morto,,,ND,Privato cittadino,Non disponibile,Guardia Costiera,12.28404,44.55282
CSC150709TCc1,2015-07-09,Abruzzo,Pescara,Pescara,Caretta caretta,1,ND,29.5,CCL,Morto,,,ND,Guardia Costiera,Marco Saccoccia,Centro Studi Cetacei,14.21943,42.47021
CSC150709TCc2,2015-07-09,Marche,Macerata,Potenza Picena,Caretta caretta,1,ND,29.0,TOT,Morto,,,ND,Privato cittadino,Mattozzi Claudio,ASUR,13.6817,43.39831
CSC150709TCc3,2015-07-09,Marche,Macerata,Potenza Picena,Caretta caretta,1,ND,31.0,TOT,Morto,,,ND,Privato cittadino,Mattozzi Claudio,ASUR,13.69971,43.35849
CSC150707TCc2,2015-07-07,Lazio,Latina,Sabaudia,Caretta caretta,1,ND,100.0,TOT,Morto,,,ND,Privato cittadino,Grifoni,Istituto Zooprofilattico,13.00674,41.30228
CSC150707TCc1,2015-07-07,Emilia Romagna,Ravenna,Ravenna,Caretta caretta,1,ND,34.0,TOT,Morto,,,ND,Privato cittadino,Non disponibile,Guardia Costiera,12.28174,44.50703
CSC150704TCc1,2015-07-04,Abruzzo,Chieti,San Salvo,Caretta caretta,1,ND,50.0,CCL,Morto,,,ND,Guardia Costiera,Roberto Valente,Centro Studi Cetacei,14.77825,42.07182
CSC150702TCc1,2015-07-02,Sicilia,Trapani,Castelvetrano,Caretta caretta,1,ND,60.0,TOT,Morto,,,ND,Privato cittadino,Non disponibile,Istituto Zooprofilattico,12.87429,37.58044
CSC150701TCc1,2015-07-01,Friuli,Gorizia,Staranzano,Caretta caretta,1,ND,80.0,TOT,Morto,,,ND,Privato cittadino,Non disponibile,Guardia Costiera,13.56052,45.73051
CSC150630TCc4,2015-06-30,Emilia Romagna,Ferrara,Comacchio,Caretta caretta,1,ND,56.5,TOT,Morto,,,ND,Privato cittadino,Non disponibile,Associazione,12.24099,44.68906
CSC150630TCc5,2015-06-30,Emilia Romagna,Ferrara,Comacchio,Caretta caretta,1,ND,72.0,TOT,Morto,,,ND,Privato cittadino,Non disponibile,Associazione,12.24122,44.68873
CSC150630TCc6,2015-06-30,Emilia Romagna,Ferrara,Comacchio,Caretta caretta,1,ND,44.0,TOT,Morto,,,ND,Privato cittadino,Non disponibile,Associazione,12.24132,44.6883
CSC150630TCc3,2015-06-30,Emilia Romagna,Ferrara,Comacchio,Caretta caretta,1,ND,36.0,TOT,Morto,,,ND,Privato cittadino,Non disponibile,Associazione,12.24087,44.70993
CSC150630TCc2,2015-06-30,Marche,Ancona,Montemarciano,Caretta caretta,1,ND,35.0,TOT,Morto,,,ND,Privato cittadino,Non disponibile,Guardia Costiera,13.34201,43.65355
CSC150630TCc1,2015-06-30,Marche,Fermo,Porto Sant'Elpidio,Caretta caretta,1,ND,40.0,TOT,Vivo,,,ND,Privato cittadino,Marinelli Francesco,ASUR,13.76077,43.26127
CSC150629TCc5,2015-06-29,Lazio,Roma,Ladispoli,Caretta caretta,1,ND,50.0,TOT,Vivo,,,ND,Privato cittadino,Pasquale Celima,ASL,12.07106,41.94955
CSC150629TCc3,2015-06-29,Emilia Romagna,Ferrara,Comacchio,Caretta caretta,1,ND,60.0,TOT,Morto,,,ND,Privato cittadino,Non disponibile,Guardia Costiera,12.27072,44.79755
CSC150629TCc11,2015-06-29,Emilia Romagna,Ferrara,Comacchio,Caretta caretta,1,ND,59.0,TOT,Morto,,,ND,Privato cittadino,Non disponibile,Associazione,12.24619,44.74606
CSC150629TCc7,2015-06-29,Emilia Romagna,Ferrara,Comacchio,Caretta caretta,1,ND,52.0,TOT,Morto,,,ND,Privato cittadino,Non disponibile,Associazione,12.24158,44.71865
CSC150629TCc2,2015-06-29,Emilia Romagna,Ferrara,Comacchio,Caretta caretta,1,ND,40.0,TOT,Morto,,,ND,Privato cittadino,Non disponibile,Guardia Costiera,12.27107,44.79783
CSC150629TCc6,2015-06-29,Emilia Romagna,Ferrara,Comacchio,Caretta caretta,1,ND,55.0,TOT,Morto,,,ND,Privato cittadino,Non disponibile,Associazione,12.24165,44.71938
CSC150629TCc4,2015-06-29,Emilia Romagna,Ferrara,Comacchio,Caretta caretta,1,ND,63.0,TOT,Vivo,,,ND,Privato cittadino,Carola Vallini,Associazione,12.27179,44.79911
CSC150629TCc8,2015-06-29,Emilia Romagna,Ferrara,Comacchio,Caretta caretta,1,ND,39.0,TOT,Morto,,,ND,Privato cittadino,Non disponibile,Associazione,12.24611,44.74589
CSC150629TCc9,2015-06-29,Emilia Romagna,Ferrara,Comacchio,Caretta caretta,1,ND,63.0,TOT,Morto,,,ND,Privato cittadino,Non disponibile,Associazione,12.24588,44.74542
CSC150629TCc10,2015-06-29,Emilia Romagna,Ferrara,Comacchio,Caretta caretta,1,ND,83.0,TOT,Morto,,,ND,Privato cittadino,Non disponibile,Associazione,12.24579,44.74522
CSC150629TCc13,2015-06-29,Emilia Romagna,Ferrara,Comacchio,Caretta caretta,1,ND,39.0,TOT,Morto,,,ND,Privato cittadino,Non disponibile,Associazione,12.25071,44.66284
CSC150629TCc1,2015-06-29,Emilia Romagna,Ravenna,Ravenna,Caretta caretta,1,ND,,,Morto,,,ND,Privato cittadino,Non disponibile,Guardia Costiera,12.28784,44.46936
CSC150629TCc12,2015-06-29,Emilia Romagna,Ferrara,Comacchio,Caretta caretta,1,ND,48.0,TOT,Morto,,,ND,Privato cittadino,Non disponibile,Associazione,12.24085,44.71042
CSC150629TCc14,2015-06-29,Molise,Campobasso,Termoli,Caretta caretta,1,M,55.5,CCL,Morto,,,ND,Guardia Costiera,Ludovica Di Renzo,Centro Studi Cetacei,14.99176,42.00499
CSC150628TCc2,2015-06-28,Abruzzo,Chieti,Ortona,Caretta caretta,1,ND,60.0,CCL,Morto,,,ND,Guardia Costiera,Alberto Marzollo,Centro Studi Cetacei,14.43306,42.33611
CSC150628TCc3,2015-06-28,Abruzzo,Chieti,San Salvo,Caretta caretta,1,ND,60.0,CCL,Morto,,,ND,Guardia Costiera,Massimo Genovesi,Centro Studi Cetacei,14.77875,42.07023
CSC150627TCc5,2015-06-27,Emilia Romagna,Ferrara,Comacchio,Caretta caretta,1,ND,49.0,TOT,Morto,,,ND,Privato cittadino,Non disponibile,Associazione,12.25034,44.66233
CSC150627TCc2,2015-06-27,Emilia Romagna,Ferrara,Comacchio,Caretta caretta,1,ND,51.0,TOT,Morto,,,ND,Privato cittadino,Non disponibile,Associazione,12.24542,44.67735
CSC150627TCc3,2015-06-27,Emilia Romagna,Ferrara,Comacchio,Caretta caretta,1,ND,59.5,TOT,Morto,,,ND,Privato cittadino,Non disponibile,Associazione,12.2446,44.67846
CSC150627TCc4,2015-06-27,Emilia Romagna,Ferrara,Comacchio,Caretta caretta,1,ND,83.0,TOT,Morto,,,ND,Privato cittadino,Non disponibile,Associazione,12.25565,44.64973
CSC150627TCc1,2015-06-27,Marche,Ancona,Ancona,Caretta caretta,1,ND,57.0,TOT,Morto,,,ND,Privato cittadino,Alessio Tesei,ASL,13.59502,43.56513
CSC150626TCc2,2015-06-26,Calabria,Cosenza,Amantea,Caretta caretta,1,ND,50.0,CCL,Morto,,,ND,ASP,Elena Madeo,Centro Studi Cetacei,16.06626,39.14653
CSC150626TCc1,2015-06-26,Emilia Romagna,Ferrara,Comacchio,Caretta caretta,1,ND,49.0,TOT,Morto,,,ND,Privato cittadino,Non disponibile,Associazione,12.2448,44.67805
CSC150625TCc4,2015-06-25,Emilia Romagna,Ravenna,Ravenna,Caretta caretta,1,ND,,,Morto,,,ND,Privato cittadino,Non disponibile,Guardia Costiera,12.29295,44.45261
CSC150625TCc1,2015-06-25,Emilia Romagna,Ravenna,Ravenna,Caretta caretta,1,ND,,,Morto,,,ND,Privato cittadino,Non disponibile,Guardia Costiera,12.28601,44.48552
CSC150625TCc3,2015-06-25,Emilia Romagna,Ravenna,Ravenna,Caretta caretta,1,ND,,,Morto,,,ND,Privato cittadino,Non disponibile,Guardia Costiera,12.28628,44.47924
CSC150625TCc2,2015-06-25,Emilia Romagna,Ravenna,Ravenna,Caretta caretta,1,ND,,,Morto,,,ND,Privato cittadino,Non disponibile,Guardia Costiera,12.2874,44.47283
CSC150624TCc1,2015-06-24,Emilia Romagna,Ravenna,Ravenna,Caretta caretta,1,ND,,,Morto,,,ND,Privato cittadino,Non disponibile,Guardia Costiera,12.28205,44.50608
CSC150622TCc1,2015-06-22,Emilia Romagna,Ferrara,Comacchio,Caretta caretta,1,ND,70.0,TOT,Morto,,,ND,Privato cittadino,Non disponibile,Associazione,12.27194,44.79922
CSC150622TCc2,2015-06-22,Emilia Romagna,Ferrara,Comacchio,Caretta caretta,1,ND,58.0,TOT,Morto,,,ND,Privato cittadino,Non disponibile,Associazione,12.25783,44.64558
CSC150620TCc1,2015-06-20,Emilia Romagna,Ravenna,Ravenna,Caretta caretta,1,ND,,,Vivo,,,ND,Privato cittadino,Non disponibile,Guardia Costiera,12.28568,44.49757
CSC150620TCc6,2015-06-20,Emilia Romagna,Ravenna,Cervia,Caretta caretta,1,ND,60.0,TOT,Morto,,,ND,Privato cittadino,Non disponibile,Guardia Costiera,12.35962,44.26646
CSC150620TCc5,2015-06-20,Emilia Romagna,Ravenna,Ravenna,Caretta caretta,1,ND,,,Morto,,,ND,Privato cittadino,Non disponibile,Guardia Costiera,12.28615,44.48541
CSC150620TCc4,2015-06-20,Emilia Romagna,Ravenna,Ravenna,Caretta caretta,1,ND,,,Morto,,,ND,Privato cittadino,Non disponibile,Guardia Costiera,12.28308,44.54983
CSC150620TCc3,2015-06-20,Emilia Romagna,Ravenna,Ravenna,Caretta caretta,1,ND,,,Morto,,,ND,Privato cittadino,Non disponibile,Guardia Costiera,12.29749,44.44294
CSC150620TCc2,2015-06-20,Emilia Romagna,Ravenna,Ravenna,Caretta caretta,1,ND,,,Morto,,,ND,Privato cittadino,Non disponibile,Guardia Costiera,12.2845,44.50006
CSC150619TCc4,2015-06-19,Abruzzo,Chieti,Casalbordino,Caretta caretta,1,ND,65.0,CCL,Morto,,,ND,Guardia Costiera,Massimo Genovesi,Centro Studi Cetacei,14.60845,42.20362
CSC150619TCc3,2015-06-19,Abruzzo,Chieti,Vasto,Caretta caretta,1,ND,59.0,CCL,Morto,,,ND,Guardia Costiera,Massimo Genovesi,Centro Studi Cetacei,14.75141,42.08053
CSC150619TCc2,2015-06-19,Abruzzo,Chieti,Vasto,Caretta caretta,1,ND,40.0,CCL,Morto,,,ND,Guardia Costiera,Massimo Genovesi,Centro Studi Cetacei,14.71949,42.1376
CSC150619TCc9,2015-06-19,Abruzzo,Chieti,Vasto,Caretta caretta,1,ND,59.0,CCL,Morto,,,ND,Guardia Costiera,Massimo Genovesi,Centro Studi Cetacei,14.75141,42.08053
CSC150619TCc5,2015-06-19,Emilia Romagna,Ferrara,Comacchio,Caretta caretta,1,ND,69.0,TOT,Morto,,,ND,Privato cittadino,Non disponibile,Associazione,12.24618,44.74608
CSC150619TCc6,2015-06-19,Emilia Romagna,Ferrara,Comacchio,Caretta caretta,1,ND,72.5,TOT,Morto,,,ND,Privato cittadino,Non disponibile,Associazione,12.24399,44.67908
CSC150619TCc8,2015-06-19,Abruzzo,Chieti,Casalbordino,Caretta caretta,1,ND,65.0,CCL,Morto,,,ND,Guardia Costiera,Massimo Genovesi,Centro Studi Cetacei,14.60845,42.20362
CSC150619TCc7,2015-06-19,Emilia Romagna,Ferrara,Comacchio,Caretta caretta,1,ND,49.0,TOT,Morto,,,ND,Privato cittadino,Non disponibile,Associazione,12.24091,44.70866
CSC150619TCc1,2015-06-19,Abruzzo,Teramo,Martinsicuro,Caretta caretta,1,ND,31.0,CCL,Vivo,,,ND,Guardia Costiera,Claudia Borgatti,Centro Studi Cetacei,13.92966,42.8475
CSC150618TCc2,2015-06-18,Emilia Romagna,Ravenna,Ravenna,Caretta caretta,1,ND,,,Morto,,,ND,Privato cittadino,Non disponibile,Guardia Costiera,12.30238,44.43139
CSC150618TCc3,2015-06-18,Emilia Romagna,Ferrara,Comacchio,Caretta caretta,1,ND,61.0,TOT,Morto,,,ND,Privato cittadino,Non disponibile,Associazione,12.25707,44.64695
CSC150618TCc4,2015-06-18,Abruzzo,Chieti,Casalbordino,Caretta caretta,1,ND,65.0,CCL,Morto,,,ND,Guardia Costiera,Massimo Genovesi,Centro Studi Cetacei,14.60845,42.20362
CSC150618TCc1,2015-06-18,Emilia Romagna,Ravenna,Ravenna,Caretta caretta,1,ND,50.0,TOT,Morto,,,ND,Privato cittadino,Non disponibile,Guardia Costiera,12.28314,44.50326
CSC150617TCc3,2015-06-17,Emilia Romagna,Ravenna,Ravenna,Caretta caretta,1,ND,,,Morto,,,ND,Privato cittadino,Non disponibile,Guardia Costiera,12.28063,44.51269
CSC150617TCc2,2015-06-17,Emilia Romagna,Ravenna,Ravenna,Caretta caretta,1,ND,,,Morto,,,ND,Privato cittadino,Non disponibile,Guardia Costiera,12.28063,44.51269
CSC150617TCc5,2015-06-17,Emilia Romagna,Ravenna,Ravenna,Caretta caretta,1,ND,,,Morto,,,ND,Privato cittadino,Non disponibile,Guardia Costiera,12.27975,44.51879
CSC150617TCc4,2015-06-17,Emilia Romagna,Ravenna,Ravenna,Caretta caretta,1,ND,,,Morto,,,ND,Privato cittadino,Non disponibile,Guardia Costiera,12.28063,44.51269
CSC150617TCc11,2015-06-17,Emilia Romagna,Ferrara,Comacchio,Caretta caretta,1,ND,79.0,TOT,Morto,IT3275ARCHE,,ND,Privato cittadino,Non disponibile,Associazione,12.27149,44.79852
CSC150617TCc10,2015-06-17,Emilia Romagna,Ferrara,Comacchio,Caretta caretta,1,ND,40.0,TOT,Morto,,,ND,Privato cittadino,Non disponibile,Associazione,12.24091,44.70904
CSC150617TCc9,2015-06-17,Marche,Pesaro e Urbino,Mondolfo,Caretta caretta,1,ND,,,Morto,,,ND,Privato cittadino,Non disponibile,ASUR,13.15702,43.75955
CSC150617TCc8,2015-06-17,Emilia Romagna,Ferrara,Goro,Caretta caretta,1,ND,50.0,TOT,Vivo,,,ND,Privato cittadino,Carola Vallini,Associazione,12.29144,44.84353
CSC150617TCc1,2015-06-17,Emilia Romagna,Ravenna,Ravenna,Caretta caretta,1,ND,,,Morto,,,ND,Privato cittadino,Non disponibile,Guardia Costiera,12.28154,44.50774
CSC150617TCc7,2015-06-17,Emilia Romagna,Ferrara,Comacchio,Caretta caretta,1,ND,52.0,TOT,Vivo,,,ND,Privato cittadino,Non disponibile,Centro di Recupero,12.24132,44.71539
CSC150617TCc6,2015-06-17,Emilia Romagna,Ravenna,Ravenna,Caretta caretta,1,ND,,,Morto,,,ND,Privato cittadino,Non disponibile,Guardia Costiera,12.28511,44.49848
CSC150616TCc2,2015-06-16,Abruzzo,Chieti,Vasto,Caretta caretta,1,ND,45.0,CCL,Morto,,,ND,Centro Studi Cetacei,Antonio Petrella,ASL,14.73086,42.09385
CSC150616TCc1,2015-06-16,Lazio,Latina,Sabaudia,Caretta caretta,1,ND,70.0,TOT,Morto,,,ND,Privato cittadino,Scholl,Istituto Zooprofilattico,12.97055,41.34481
CSC150615TCc1,2015-06-15,Lazio,Roma,Santa Marinella,Caretta caretta,1,ND,,,Vivo,,,ND,Privato cittadino,Baiocco,ASL,11.87333,42.03463
CSC150614TCc2,2015-06-14,Sicilia,Trapani,Castelvetrano,Caretta caretta,1,ND,55.0,TOT,Vivo,,,ND,Privato cittadino,Non disponibile,Istituto Zooprofilattico,12.79415,37.5813
CSC150614TCc1,2015-06-14,Abruzzo,Chieti,Vasto,Caretta caretta,1,F,52.0,CCL,Morto,,,ND,Guardia Costiera,Roberto Valente,Centro Studi Cetacei,14.71809,42.14051
CSC150613TCc1,2015-06-13,Lazio,Roma,Pomezia,Caretta caretta,1,ND,34.5,CCL,Morto,,,ND,Guardia Costiera,Valerio Manfrini,Centro Studi Cetacei,12.44479,41.63383
CSC150613TCc2,2015-06-13,Abruzzo,Chieti,Vasto,Caretta caretta,1,F,49.0,CCL,Morto,,,ND,Guardia Costiera,Roberto Valente,Centro Studi Cetacei,14.73653,42.08993
CSC150612TCc3,2015-06-12,Emilia Romagna,Ferrara,Comacchio,Caretta caretta,1,ND,63.0,TOT,Morto,,,ND,Privato cittadino,Non disponibile,Associazione,12.24086,44.71081
CSC150612TCc2,2015-06-12,Abruzzo,Chieti,Fossacesia,Caretta caretta,1,ND,,,Morto,,,ND,Guardia Costiera,Gabriella Ruffini,ASL,14.53483,42.23896
CSC150612TCc1,2015-06-12,Marche,Ascoli Piceno,Grottammare,Caretta caretta,1,ND,47.0,TOT,Morto,,,ND,Privato cittadino,Falaschetti Giuliano,ASUR,13.87701,42.97614
CSC150611TCc1,2015-06-11,Emilia Romagna,Ravenna,Ravenna,Caretta caretta,1,ND,46.0,TOT,Morto,,,ND,Privato cittadino,Non disponibile,Guardia Costiera,12.2941,44.44947
CSC150610TCc3,2015-06-10,Emilia Romagna,Ferrara,Comacchio,Caretta caretta,1,ND,55.0,TOT,Morto,,,ND,Privato cittadino,Non disponibile,Associazione,12.2518,44.66016
CSC150610TCc2,2015-06-10,Emilia Romagna,Ferrara,Comacchio,Caretta caretta,1,ND,68.0,TOT,Morto,,,ND,Privato cittadino,Non disponibile,Associazione,12.24125,44.7142
CSC150610TCc1,2015-06-10,Abruzzo,Chieti,Vasto,Caretta caretta,1,F,48.0,CCL,Morto,,,ND,Guardia Costiera,Roberto Valente,ASL,14.72004,42.10355
CSC150609TCc1,2015-06-09,Emilia Romagna,Ferrara,Comacchio,Caretta caretta,1,ND,54.0,TOT,Morto,,,ND,Privato cittadino,Carola Vallini,Associazione,12.24088,44.71071
CSC150608TCc2,2015-06-08,Emilia Romagna,Ravenna,Ravenna,Caretta caretta,1,ND,36.0,TOT,Morto,,,ND,Privato cittadino,Non disponibile,Guardia Costiera,12.28013,44.53446
CSC150608TCc1,2015-06-08,Marche,Ancona,Senigallia,Caretta caretta,1,ND,60.0,TOT,Morto,,,ND,Privato cittadino,Non disponibile,ASL,13.21694,43.72256
CSC150608TCc3,2015-06-08,Marche,Pesaro e Urbino,Pesaro,Caretta caretta,1,ND,,,Morto,,,ND,Privato cittadino,Non disponibile,ASUR,12.93253,43.90388
CSC150607TCc1,2015-06-07,Marche,Pesaro e Urbino,Mondolfo,Caretta caretta,1,ND,,,Morto,,,ND,Privato cittadino,Non disponibile,ASUR,13.14548,43.76636
CSC150605TCc3,2015-06-05,Abruzzo,Chieti,Vasto,Caretta caretta,1,ND,36.0,CCL,Morto,,,ND,Guardia Costiera,Massimo Genovesi,Centro Studi Cetacei,14.73572,42.09035
CSC150605TCc1,2015-06-05,Abruzzo,Chieti,Vasto,Caretta caretta,1,ND,36.0,CCL,Morto,,,ND,Guardia Costiera,Massimo Genovesi,ASL,14.73572,42.09035
CSC150605TCc2,2015-06-05,Emilia Romagna,Ravenna,Ravenna,Caretta caretta,1,ND,,,Vivo,,,ND,Privato cittadino,Non disponibile,Centro di Recupero,12.28625,44.48414
CSC150604TCc1,2015-06-04,Marche,Pesaro e Urbino,Pesaro,Caretta caretta,1,ND,40.0,TOT,Morto,,,ND,Privato cittadino,Roccoli Roberto,ASUR,12.91814,43.91545
CSC150603TCc1,2015-06-03,Friuli,Gorizia,Monfalcone,Caretta caretta,1,ND,55.0,TOT,Morto,,,ND,Privato cittadino,Non disponibile,Guardia Costiera,13.53365,45.77746
CSC150602TCc1,2015-06-02,Lazio,Latina,Sabaudia,Caretta caretta,1,ND,,,Morto,,,ND,Privato cittadino,Non disponibile,Guardia Costiera,13.00494,41.30502
CSC150601TCc1,2015-06-01,Calabria,Vibo Valentia,Vibo Valentia,Caretta caretta,1,F,53.0,CCL,Morto,,,ND,Carabinieri,Stefania Giglio,Centro Studi Cetacei,16.12662,38.72098
CSC150531TCc1,2015-05-31,Emilia Romagna,Ferrara,Comacchio,Caretta caretta,1,ND,,,Morto,,,ND,Privato cittadino,Carola Vallini,Associazione,12.24068,44.69017
CSC150530TCc1,2015-05-30,Sicilia,Messina,Santa Marina Salina,Caretta caretta,1,ND,20.0,TOT,Vivo,,,ND,Privato cittadino,Caracappa Santo,Istituto Zooprofilattico,14.87296,38.55676
CSC150530TCc2,2015-05-30,Puglia,Lecce,Otranto,Caretta caretta,1,M,70.0,TOT,Morto,,,ND,Privato cittadino,Cosimo Greco,ASL,18.45996,40.23361
CSC150530TCc3,2015-05-30,Lazio,Latina,San Felice Circeo,Caretta caretta,1,ND,,,Vivo,,,ND,Privato cittadino,Guglietta,Centro di Recupero,13.09518,41.22496
CSC150528TCc1,2015-05-28,Abruzzo,Pescara,Pescara,Caretta caretta,1,ND,66.0,CCL,Morto,,,ND,Guardia Costiera,Marco Saccoccia,Centro Studi Cetacei,14.19251,42.48925
CSC150526TCc2,2015-05-26,Marche,Fermo,Fermo,Caretta caretta,1,ND,60.0,TOT,Morto,,,ND,Privato cittadino,Patrizia Tirabasso,ASUR,13.78738,43.20956
CSC150526TCc1,2015-05-26,Calabria,Vibo Valentia,Tropea,Caretta caretta,1,F,60.0,CCL,Vivo,,,ND,Guardia di Finanza,Stefania Giglio,Centro Studi Cetacei,15.70527,38.70416
CSC150524TCc1,2015-05-24,Emilia Romagna,Ravenna,Ravenna,Caretta caretta,1,ND,58.0,TOT,Morto,,,ND,Privato cittadino,Angelini,Centro di Recupero,12.2941,44.44947
CSC150519TCc2,2015-05-19,Calabria,Cosenza,Cariati,Caretta caretta,1,M,80.0,CCL,Morto,,,ND,ASP,Stefania Giglio,Centro Studi Cetacei,17.00549,39.48767
CSC150519TCc1,2015-05-19,Emilia Romagna,Ferrara,Comacchio,Caretta caretta,1,ND,54.0,TOT,Morto,,,ND,Privato cittadino,Carola Vallini,Associazione,12.24114,44.71521
CSC150519TCc3,2015-05-19,Calabria,Cosenza,Corigliano Calabro,Caretta caretta,1,F,82.0,CCL,Morto,,,ND,ASP,Elena Madeo,Centro Studi Cetacei,16.55862,39.64585
CSC150513TCc1,2015-05-13,Emilia Romagna,Ravenna,Ravenna,Caretta caretta,1,ND,59.0,TOT,Morto,,,ND,Privato cittadino,Angelini,Centro di Recupero,12.33661,44.33164
CSC150513TCc2,2015-05-13,Liguria,Savona,Noli,Caretta caretta,1,ND,64.0,CCL,Morto,,,ND,Guardia Costiera,Walter Mignone,Istituto Zooprofilattico,8.41658,44.2034
CSC150505TCc1,2015-05-05,Emilia Romagna,Ravenna,Ravenna,Caretta caretta,1,ND,,,Morto,,,ND,Privato cittadino,Non disponibile,Guardia Costiera,12.32,44.38788
CSC150503TCc1,2015-05-03,Calabria,Catanzaro,Gizzeria,Caretta caretta,1,F,57.0,CCL,Morto,,,ND,ASP,Stefania Giglio,Centro Studi Cetacei,16.1892,38.93575
CSC150503TCc3,2015-05-03,Calabria,Vibo Valentia,Pizzo,Caretta caretta,1,F,50.0,CCL,Vivo,,,ND,Guardia Costiera,Stefania Giglio,Centro Studi Cetacei,16.14999,38.73333
CSC150503TCc2,2015-05-03,Calabria,Catanzaro,Gizzeria,Caretta caretta,1,F,52.0,CCL,Morto,,,ND,Guardia Costiera,Elena Madeo,Centro Studi Cetacei,16.21333,38.92816
CSC150501TCc1,2015-05-01,Calabria,Vibo Valentia,Vibo Valentia,Caretta caretta,1,F,61.0,CCL,Morto,,,ND,Guardia Costiera,Stefania Giglio,Centro Studi Cetacei,16.1108,38.71357
CSC150429TCc4,2015-04-29,Abruzzo,Pescara,Pescara,Caretta caretta,1,F,72.5,CCL,Vivo,,CSCIT039,ND,Motopeschereccio,Sergio Guccione,Centro Studi Cetacei,14.26163,42.49628
CSC150429TCc1,2015-04-29,Calabria,Cosenza,Amantea,Caretta caretta,1,F,68.0,CCL,Morto,,,ND,ASP,Elena Madeo,Centro Studi Cetacei,16.08638,39.07555
CSC150429TCc2,2015-04-29,Calabria,Cosenza,Amantea,Caretta caretta,1,F,68.0,CCL,Morto,,,ND,ASP,Stefania Giglio,Centro Studi Cetacei,16.08638,39.07555
CSC150429TCc3,2015-04-29,Emilia Romagna,Ravenna,Cervia,Caretta caretta,1,ND,73.0,TOT,Morto,,,ND,Privato cittadino,Non disponibile,Guardia Costiera,12.35687,44.27109
CSC150427TCc1,2015-04-27,Marche,Ancona,Senigallia,Caretta caretta,1,ND,85.0,TOT,Morto,,,ND,Privato cittadino,Non disponibile,Guardia Costiera,13.20083,43.73139
